NU_ANO_CENSO|CO_ENTIDADE|NO_ENTIDADE|CO_ORGAO_REGIONAL|TP_SITUACAO_FUNCIONAMENTO|DT_ANO_LETIVO_INICIO|DT_ANO_LETIVO_TERMINO|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|CO_ESCOLA_SEDE_VINCULADA|CO_IES_OFERTANTE|TP_REGULAMENTACAO|IN_LOCAL_FUNC_PREDIO_ESCOLAR|TP_OCUPACAO_PREDIO_ESCOLAR|IN_LOCAL_FUNC_SALAS_EMPRESA|IN_LOCAL_FUNC_SOCIOEDUCATIVO|IN_LOCAL_FUNC_UNID_PRISIONAL|IN_LOCAL_FUNC_PRISIONAL_SOCIO|IN_LOCAL_FUNC_TEMPLO_IGREJA|IN_LOCAL_FUNC_CASA_PROFESSOR|IN_LOCAL_FUNC_GALPAO|TP_OCUPACAO_GALPAO|IN_LOCAL_FUNC_SALAS_OUTRA_ESC|IN_LOCAL_FUNC_OUTROS|IN_PREDIO_COMPARTILHADO|IN_AGUA_FILTRADA|IN_AGUA_REDE_PUBLICA|IN_AGUA_POCO_ARTESIANO|IN_AGUA_CACIMBA|IN_AGUA_FONTE_RIO|IN_AGUA_INEXISTENTE|IN_ENERGIA_REDE_PUBLICA|IN_ENERGIA_GERADOR|IN_ENERGIA_OUTROS|IN_ENERGIA_INEXISTENTE|IN_ESGOTO_REDE_PUBLICA|IN_ESGOTO_FOSSA|IN_ESGOTO_INEXISTENTE|IN_LIXO_COLETA_PERIODICA|IN_LIXO_QUEIMA|IN_LIXO_JOGA_OUTRA_AREA|IN_LIXO_RECICLA|IN_LIXO_ENTERRA|IN_LIXO_OUTROS|IN_SALA_DIRETORIA|IN_SALA_PROFESSOR|IN_LABORATORIO_INFORMATICA|IN_LABORATORIO_CIENCIAS|IN_SALA_ATENDIMENTO_ESPECIAL|IN_QUADRA_ESPORTES_COBERTA|IN_QUADRA_ESPORTES_DESCOBERTA|IN_QUADRA_ESPORTES|IN_COZINHA|IN_BIBLIOTECA|IN_SALA_LEITURA|IN_BIBLIOTECA_SALA_LEITURA|IN_PARQUE_INFANTIL|IN_BERCARIO|IN_BANHEIRO_FORA_PREDIO|IN_BANHEIRO_DENTRO_PREDIO|IN_BANHEIRO_EI|IN_BANHEIRO_PNE|IN_DEPENDENCIAS_PNE|IN_SECRETARIA|IN_BANHEIRO_CHUVEIRO|IN_REFEITORIO|IN_DESPENSA|IN_ALMOXARIFADO|IN_AUDITORIO|IN_PATIO_COBERTO|IN_PATIO_DESCOBERTO|IN_ALOJAM_ALUNO|IN_ALOJAM_PROFESSOR|IN_AREA_VERDE|IN_LAVANDERIA|IN_DEPENDENCIAS_OUTRAS|QT_SALAS_EXISTENTES|QT_SALAS_UTILIZADAS|IN_EQUIP_TV|IN_EQUIP_VIDEOCASSETE|IN_EQUIP_DVD|IN_EQUIP_PARABOLICA|IN_EQUIP_COPIADORA|IN_EQUIP_RETROPROJETOR|IN_EQUIP_IMPRESSORA|IN_EQUIP_IMPRESSORA_MULT|IN_EQUIP_SOM|IN_EQUIP_MULTIMIDIA|IN_EQUIP_FAX|IN_EQUIP_FOTO|IN_COMPUTADOR|QT_EQUIP_TV|QT_EQUIP_VIDEOCASSETE|QT_EQUIP_DVD|QT_EQUIP_PARABOLICA|QT_EQUIP_COPIADORA|QT_EQUIP_RETROPROJETOR|QT_EQUIP_IMPRESSORA|QT_EQUIP_IMPRESSORA_MULT|QT_EQUIP_SOM|QT_EQUIP_MULTIMIDIA|QT_EQUIP_FAX|QT_EQUIP_FOTO|QT_COMPUTADOR|QT_COMP_ADMINISTRATIVO|QT_COMP_ALUNO|IN_INTERNET|IN_BANDA_LARGA|QT_FUNCIONARIOS|IN_ALIMENTACAO|TP_AEE|TP_ATIVIDADE_COMPLEMENTAR|IN_FUNDAMENTAL_CICLOS|TP_LOCALIZACAO_DIFERENCIADA|IN_MATERIAL_ESP_QUILOMBOLA|IN_MATERIAL_ESP_INDIGENA|IN_MATERIAL_ESP_NAO_UTILIZA|IN_EDUCACAO_INDIGENA|TP_INDIGENA_LINGUA|CO_LINGUA_INDIGENA|IN_BRASIL_ALFABETIZADO|IN_FINAL_SEMANA|IN_FORMACAO_ALTERNANCIA|IN_MEDIACAO_PRESENCIAL|IN_MEDIACAO_SEMIPRESENCIAL|IN_MEDIACAO_EAD|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|IN_COMUM_CRECHE|IN_COMUM_PRE|IN_COMUM_FUND_AI|IN_COMUM_FUND_AF|IN_COMUM_MEDIO_MEDIO|IN_COMUM_MEDIO_INTEGRADO|IN_COMUM_MEDIO_NORMAL|IN_ESP_EXCLUSIVA_CRECHE|IN_ESP_EXCLUSIVA_PRE|IN_ESP_EXCLUSIVA_FUND_AI|IN_ESP_EXCLUSIVA_FUND_AF|IN_ESP_EXCLUSIVA_MEDIO_MEDIO|IN_ESP_EXCLUSIVA_MEDIO_INTEGR|IN_ESP_EXCLUSIVA_MEDIO_NORMAL|IN_COMUM_EJA_FUND|IN_COMUM_EJA_MEDIO|IN_COMUM_EJA_PROF|IN_ESP_EXCLUSIVA_EJA_FUND|IN_ESP_EXCLUSIVA_EJA_MEDIO|IN_ESP_EXCLUSIVA_EJA_PROF|IN_COMUM_PROF|IN_ESP_EXCLUSIVA_PROF
2018|43188222|5132 EEI ANANDA MARGA RESTINGA NOVA 2|1|1|15/02/2018|31/12/2018|4|4305|43026|43|4314902|431490205|4|1|2|1|1|0|0|1|0|0|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|3|1|1|1|0|0|0|1|0|0|0|0|0|1|1|1|1|0|0|0|1|0|0|0|0|0|1|1|0|1|1|8|1|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43188290|EEI GIRAFINHA TRAVESSA|1|1|02/01/2018|30/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|2|1|2|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|0|0|1|0|0|0|1|1|0|1|1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|0|0|1|0|0|10|9|0|0|0|0|1|0|1|1|1|1|0|1|1|0|0|0|0|1|0|1|1|3|1|0|1|2|2|0|1|1|19|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43188303|ESCOLA INFANTIL FAZENDO E ACONTECENDO|1|1|05/03/2018|20/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|1|1|2|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|1|1|0|0|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|1|0|0|9|9|0|0|0|0|1|0|0|1|1|0|1|0|1|0|0|0|0|1|0|0|1|1|0|1|0|9|1|8|1|1|17|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43188311|5114 EEI CAPELA NAVEGANTES|1|1|15/02/2018|31/12/2018|4|4305|43026|43|4314902|431490205|4|1|4|1|1|0|0|1|0|1|NA|NA|1|1|3|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|1|1|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|4|4|1|0|1|0|0|0|1|0|0|0|0|0|1|1|0|1|0|0|0|1|0|0|0|0|0|1|1|0|0|NA|8|1|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43188338|CRECHE HAPPY BABY AND KIDS|1|1|02/01/2018|30/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|2|1|2|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|1|0|1|1|0|0|0|1|1|0|0|0|1|1|0|0|1|0|0|5|4|1|0|1|0|0|0|0|1|1|0|0|1|1|1|0|1|0|0|0|0|1|5|0|0|1|1|1|0|1|1|10|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43188370|CRECHE DESCOBRINDO O MUNDO|1|1|02/01/2018|23/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|1|0|1|1|0|0|0|1|1|1|0|0|1|1|0|0|0|0|0|9|9|1|0|1|0|1|1|1|0|1|1|0|1|1|9|0|9|0|1|1|1|0|9|1|0|2|4|1|3|1|1|25|0|0|0|NA|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105289|ESC ENS FUND MARIA AUXILIADORA|1|1|19/02/2018|19/12/2018|4|4305|43026|43|4314902|431490205|4|1|4|0|NA|1|0|0|0|1|NA|NA|1|1|2|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|18|15|1|0|1|0|0|0|1|1|1|1|0|1|1|4|0|1|0|0|0|8|1|1|13|0|1|55|12|32|1|1|45|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105335|ESC ENS MEDIO MARIA IMACULADA|1|1|14/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|1|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|0|32|15|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|2|0|1|1|4|2|2|6|1|1|45|10|35|1|1|49|0|1|0|1|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105343|ESC ENS FUN NOSSA SENHORA DO BRASIL|1|1|19/02/2018|28/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|1|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|18|18|1|1|1|0|1|1|1|1|1|1|1|1|1|7|2|5|0|2|1|3|5|24|17|1|2|62|21|41|1|1|83|0|1|1|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105351|COLEGIO ROMANO SAO MATEUS|1|1|19/02/2018|07/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|0|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|1|1|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|9|9|1|0|1|0|1|1|1|0|1|1|1|1|1|6|0|6|0|1|1|1|0|1|6|1|1|22|7|15|1|1|44|0|1|1|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105386|INST ESTADUAL PROFESSORA GEMA ANGELINA BELIA|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|19|17|1|0|0|0|0|0|1|1|1|1|0|1|1|2|0|0|0|0|0|2|2|2|1|0|1|29|11|18|1|1|53|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2018|43105394|ESC EST ENS FUN NACOES UNIDAS|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|7|1|0|0|0|1|0|0|1|0|1|0|0|1|2|0|0|0|2|0|0|2|0|1|0|0|20|4|16|1|1|17|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105408|COLEGIO ADVENTISTA DE PORTO ALEGRE|1|1|19/02/2018|20/12/2018|4|4305|43026|43|4314902|431490205|4|1|1|0|NA|1|0|0|0|1|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|0|1|1|1|0|0|0|0|0|39|39|1|0|1|1|1|0|1|1|1|1|0|1|1|20|0|2|1|2|0|3|2|4|2|0|2|80|30|50|1|1|113|0|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105416|6001 ESC ENS FUND PEQUENA CASA DA CRIANCA|1|1|22/02/2018|19/12/2018|4|4305|43026|43|4314902|431490205|4|1|4|1|1|0|0|0|0|1|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|1|0|0|0|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|0|0|1|0|0|0|0|0|16|14|1|0|1|0|1|1|0|1|1|1|0|1|1|1|0|1|0|1|1|0|1|1|1|0|2|17|2|15|1|1|38|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105440|EMEF AFONSO GUERREIRO LIMA|1|1|14/03/2018|31/12/2018|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|0|0|1|1|1|1|0|1|1|1|1|0|0|1|1|0|0|0|0|0|26|26|1|0|1|0|1|0|1|1|1|1|0|1|1|1|0|1|0|2|0|2|1|3|1|0|2|24|12|12|1|1|96|1|1|1|1|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2018|43105459|EMEF AMERICA|1|1|14/03/2018|31/12/2018|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|0|1|1|0|1|1|1|0|1|0|0|1|1|1|1|0|1|1|1|1|1|0|1|1|0|0|0|0|0|15|12|1|0|1|0|1|0|0|1|1|1|0|1|1|5|0|3|0|3|0|0|6|5|5|0|3|21|9|12|1|1|62|1|1|1|1|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105467|EMEF ARAMY SILVA|1|1|14/03/2018|31/12/2018|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|0|0|0|1|1|1|1|1|0|1|1|1|0|1|1|0|0|1|1|0|24|24|1|0|1|0|0|0|1|1|0|1|0|1|1|2|0|2|0|0|0|1|3|0|2|0|3|33|15|18|1|1|95|1|1|1|1|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105475|EMEF DECIO MARTINS COSTA|1|1|14/03/2018|31/12/2018|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1|0|0|23|23|1|0|1|0|1|1|1|1|1|1|1|1|1|5|0|2|0|1|1|3|5|7|2|1|3|23|10|13|1|1|84|1|1|1|1|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43105483|EMEF DOLORES ALCARAZ CALDAS|1|1|14/03/2018|31/12/2018|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1|0|0|33|33|1|0|1|0|1|1|1|1|1|1|1|1|1|18|0|12|0|8|1|7|4|11|3|1|4|52|17|35|1|1|124|1|1|1|1|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2018|43105491|EMEF JOSE LOUREIRO DA SILVA|1|1|14/03/2018|31/12/2018|4|4305|43026|43|4314902|431490205|3|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|0|1|1|1|0|1|1|0|0|1|0|0|24|18|1|1|1|0|1|0|1|1|1|1|1|1|1|6|1|5|0|2|0|10|7|4|3|1|4|36|14|22|1|1|105|1|1|1|1|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2018|43106072|ESC EST ENS FUN PRUDENTE DE MORAIS|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|13|10|1|0|1|0|0|0|0|1|1|1|0|0|1|2|0|1|0|0|0|0|3|1|1|0|0|16|2|14|1|1|31|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43106080|ESC EST ENS FUN CLOTILDE CACHAPUZ DE MEDEIROS|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|1|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1|1|0|1|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|8|7|1|0|0|0|1|0|0|1|1|1|0|0|1|1|0|0|0|2|0|0|1|3|1|0|0|10|5|5|1|1|26|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43106099|ESC EST ENS FUN COELHO NETO|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|0|1|0|0|0|1|1|0|1|0|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|1|0|0|12|11|1|0|1|0|1|1|0|1|1|1|1|1|1|2|0|4|0|6|1|0|1|7|2|1|1|20|5|15|1|1|34|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43106102|ESC EST ENS FUN CORONEL TITO MARQUES FERNANDES|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|0|0|0|0|1|1|0|1|0|0|0|1|1|1|0|1|0|1|1|0|0|0|0|0|0|0|0|0|6|4|1|1|1|0|0|0|0|1|1|1|1|0|1|3|1|1|0|0|0|0|2|1|1|1|0|11|2|9|1|1|11|1|0|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43106110|ESC EST ENS FUN GENERAL NETO|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|0|0|1|1|1|1|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|10|10|1|0|1|0|1|1|0|1|1|1|0|0|1|2|0|2|0|1|1|0|1|2|2|0|0|13|5|8|1|1|34|1|0|0|0|0|0|0|1|0|NA|NA|0|1|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43106129|ESC EST ENS FUN CUSTODIO DE MELLO|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|0|1|1|1|1|0|1|0|0|0|1|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|11|12|1|0|1|1|0|0|0|0|1|1|0|1|1|2|0|2|1|0|0|0|0|5|2|0|1|10|3|7|1|1|25|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43106137|ESC EST ENS FUN DOM PEDRO I|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|1|0|1|0|0|0|1|0|0|0|0|0|0|1|0|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|17|11|1|0|1|0|0|0|1|1|0|1|0|0|1|2|0|1|0|0|0|1|3|0|1|0|0|11|7|4|1|1|26|1|1|0|0|4|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2018|43106145|ESC EST ENS FUN ALMIRANTE ALVARO ALBERTO DA MOTTA E SILVA|1|1|26/02/2018|21/12/2018|4|4305|43026|43|4314902|431490205|2|1|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|1|1|1|0|0|0|0|0|0|0|NA|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|1|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|8|1|0|0|1|1|1|1|1|1|1|1|1|1|3|0|0|1|1|1|1|2|9|2|1|3|37|5|32|1|0|29|1|1|0|0|0|0|0|1|0|NA|NA|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
